"201410";"1";"COD1867";"CRN-1868";"Login estudiante2479";"4,3";"0";"4,02";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2480";"4,63";"0";"4,14";
"201410";"1";"COD1867";"CRN-1868";"Login estudiante2502";"4,61";"0";"4,6";
"201410";"1";"COD39";"CRN-40";"Login estudiante2575";"3,4";"11,49";"3,32";
"201410";"1";"COD39";"CRN-40";"Login estudiante2576";"3,05";"7,33";"3,25";
"201410";"1";"COD39";"CRN-40";"Login estudiante2577";"4,03";"18,93";"4,43";
"201410";"1";"COD39";"CRN-40";"Login estudiante2578";"3,05";"8,77";"3,54";
"201410";"1";"COD39";"CRN-40";"Login estudiante2579";"3,05";"6,66";"3,36";
"201410";"1";"COD39";"CRN-40";"Login estudiante2580";"3,26";"7,34";"3,47";
"201410";"1";"COD39";"CRN-40";"Login estudiante2581";"2,7";"8,06";"3,37";
"201410";"1";"COD39";"CRN-40";"Login estudiante2582";"3,11";"10,15";"3,73";
"201410";"1";"COD39";"CRN-40";"Login estudiante2583";"2,74";"5,58";"3,25";
"201410";"1";"COD39";"CRN-40";"Login estudiante2584";"2,44";"6,94";"3,27";
"201410";"1";"COD39";"CRN-40";"Login estudiante2585";"3,28";"5,39";"3,28";
"201410";"1";"COD39";"CRN-40";"Login estudiante2586";"3,33";"5,89";"3,46";
"201410";"1";"COD39";"CRN-40";"Login estudiante2587";"3,28";"8,37";"3,93";
"201410";"1";"COD39";"CRN-40";"Login estudiante2588";"3,4";"6,11";"3,43";
"201410";"1";"COD39";"CRN-40";"Login estudiante2589";"3,21";"5,72";"3,62";
"201410";"1";"COD39";"CRN-40";"Login estudiante2590";"2,61";"4,75";"3,31";
"201410";"1";"COD39";"CRN-40";"Login estudiante2591";"2,72";"6,94";"3,75";
"201410";"1";"COD39";"CRN-40";"Login estudiante2592";"3,2";"6,84";"3,47";
"201410";"1";"COD39";"CRN-40";"Login estudiante2593";"3,35";"8,09";"3,93";
"201410";"1";"COD39";"CRN-40";"Login estudiante2594";"2,45";"4,6";"3,64";
"201410";"1";"COD39";"CRN-40";"Login estudiante2595";"3,01";"5,67";"3,43";
"201410";"1";"COD39";"CRN-40";"Login estudiante2596";"3,19";"4,11";"3,14";
