"201720";"COD644";"CRN-698";"1";"24";
"201720";"COD644";"CRN-699";"2";"24";
"201720";"COD644";"CRN-702";"1";"25";
"201720";"COD644";"CRN-703";"4";"22";
"201720";"COD644";"CRN-706";"2";"23";
"201720";"COD644";"CRN-707";"1";"21";
"201720";"COD644";"CRN-708";"6";"24";
"201720";"COD644";"CRN-709";"1";"24";
"201720";"COD644";"CRN-712";"1";"24";
"201720";"COD802";"CRN-804";"3";"23";
"201720";"COD2185";"CRN-2200";"1";"31";
"201720";"COD2185";"CRN-2192";"3";"20";
"201720";"COD2185";"CRN-2193";"5";"31";
"201720";"COD2185";"CRN-2199";"2";"30";
"201720";"COD2185";"CRN-2196";"3";"15";
"201720";"COD6";"CRN-12";"5";"78";
"201720";"COD745";"CRN-749";"1";"35";
"201720";"COD490";"CRN-494";"1";"79";
"201720";"COD122";"CRN-129";"1";"54";
"201720";"COD57";"CRN-2455";"5";"96";
"201720";"COD333";"CRN-337";"2";"61";
"201720";"COD716";"CRN-718";"2";"28";
"201720";"COD724";"CRN-725";"7";"21";
"201720";"COD771";"CRN-773";"1";"57";
"201720";"COD2413";"CRN-2456";"1";"72";
"201720";"COD858";"CRN-2457";"3";"58";
"201720";"COD500";"CRN-502";"1";"76";
"201720";"COD1488";"CRN-1493";"0";"21";
"201720";"COD2028";"CRN-2030";"3";"29";
"201720";"COD1998";"CRN-2000";"0";"34";
"201720";"COD539";"CRN-541";"4";"39";
"201720";"COD558";"CRN-560";"0";"81";
"201720";"COD2130";"CRN-2132";"2";"30";
